ID_AS;Chr_AS;Pos_init_AS;Pos_end_AS;Strand_AS;Name_As;Name_Sense;Chr_Sense;Pos_init_Sense;Pos_end_Sense;Strand_Sense;Id_Sense
ENSG00000235663;6;31764310;31765588;-1;SAPCD1-AS1;SAPCD1;6;31762996;31764851;1;ENSG00000228727
ENSG00000239801;3;57628810;57654918;1;DENND6A-AS1;DENND6A;3;57625454;57693077;-1;ENSG00000174839
ENSG00000242770;3;112802478;112812819;1;CD200R1L-AS1;CD200R1L;3;112815709;112846864;-1;ENSG00000206531
ENSG00000248668;5;41869927;41872241;1;OXCT1-AS1;OXCT1;5;41730065;41870425;-1;ENSG00000083720
ENSG00000237928;1;60912675;61056885;-1;NFIA-AS2;NFIA;1;60865259;61462788;1;ENSG00000162599
ENSG00000235590;20;58818918;58850903;-1;GNAS-AS1;GNAS;20;58839718;58911192;1;ENSG00000087460
ENSG00000234263;6;136629066;136648198;1;MAP3K5-AS1;MAP3K5;6;136557046;136792477;-1;ENSG00000197442
ENSG00000228812;20;62352988;62356480;1;LAMA5-AS1;LAMA5;20;62307955;62367312;-1;ENSG00000130702
ENSG00000227906;20;10006381;10368823;-1;SNAP25-AS1;SNAP25;20;10172395;10308258;1;ENSG00000132639
ENSG00000225652;10;77350851;77376613;1;KCNMA1-AS3;KCNMA1;10;76869601;77638369;-1;ENSG00000156113
ENSG00000285230;20;33980679;33994357;-1;RALY-AS1;RALY;20;33993646;34108308;1;ENSG00000125970
ENSG00000234684;20;1325400;1378735;1;SDCBP2-AS1;SDCBP2;20;1309909;1329139;-1;ENSG00000125775
ENSG00000231898;2;170332085;170408564;-1;MYO3B-AS1;MYO3B;2;170178145;170655171;1;ENSG00000071909
ENSG00000218018;20;57376881;57393062;-1;RBM38-AS1;RBM38;20;57391396;57409333;1;ENSG00000132819
ENSG00000227466;1;66042500;66050718;-1;PDE4B-AS1;PDE4B;1;65792514;66374579;1;ENSG00000184588
ENSG00000254333;5;150475531;150485968;-1;NDST1-AS1;NDST1;5;150485818;150558211;1;ENSG00000070614
ENSG00000229127;2;210030572;210064356;1;KANSL1L-AS1;KANSL1L;2;210021421;210171409;-1;ENSG00000144445
ENSG00000256699;12;129208601;129212662;1;TMEM132D-AS2;TMEM132D;12;129071725;129904025;-1;ENSG00000151952
ENSG00000242428;3;58824437;59019093;1;CFAP20DC-AS1;CFAP20DC;3;58717365;59050084;-1;ENSG00000163689
ENSG00000232406;20;36147281;36155760;-1;EPB41L1-AS1;EPB41L1;20;36091504;36232799;1;ENSG00000088367
ENSG00000233038;7;157854529;157863011;1;PTPRN2-AS1;PTPRN2;7;157539056;158587823;-1;ENSG00000155093
ENSG00000230155;20;35476203;35490985;-1;CEP250-AS1;CEP250;20;35455164;35519280;1;ENSG00000126001
ENSG00000236753;7;131309469;131328312;-1;MKLN1-AS;MKLN1;7;131110096;131496632;1;ENSG00000128585
ENSG00000236658;9;130933851;130945520;1;FIBCD1-AS1;FIBCD1;9;130902438;130939286;-1;ENSG00000130720
ENSG00000204055;9;129175807;129261581;1;IER5L-AS1;IER5L;9;129175552;129178261;-1;ENSG00000188483
ENSG00000262686;16;4324667;4328340;-1;GLIS2-AS1;GLIS2;16;4314761;4339597;1;ENSG00000126603
ENSG00000203362;6;43588230;43591362;-1;POLH-AS1;POLH;6;43576185;43620523;1;ENSG00000170734
ENSG00000251370;5;9511333;9518086;1;SEMA5A-AS1;SEMA5A;5;9035033;9546075;-1;ENSG00000112902
ENSG00000239799;3;52823935;52825314;1;ITIH4-AS1;ITIH4;3;52812962;52830688;-1;ENSG00000055955
ENSG00000237505;1;87620803;88685204;-1;PKN2-AS1;PKN2;1;88684222;88836255;1;ENSG00000065243
ENSG00000249641;12;53935328;53939643;-1;HOXC13-AS;HOXC13;12;53938831;53946544;1;ENSG00000123364
ENSG00000222035;2;202075410;202117062;-1;KIAA2012-AS1;KIAA2012;2;202073255;202205188;1;ENSG00000182329
ENSG00000224043;2;134735464;134918710;-1;CCNT2-AS1;CCNT2;2;134918235;134959342;1;ENSG00000082258
ENSG00000237080;6;31877808;31884204;1;EHMT2-AS1;EHMT2;6;31879759;31897687;-1;ENSG00000204371
ENSG00000237080;6;31877808;31884204;1;EHMT2-AS1;SLC44A4;6;31863192;31879046;-1;ENSG00000204385
ENSG00000258099;12;111599498;111600256;1;ATXN2-AS;ATXN2;12;111443485;111599676;-1;ENSG00000204842
ENSG00000260852;16;30919319;30923269;-1;FBXL19-AS1;FBXL19;16;30923055;30948783;1;ENSG00000099364
ENSG00000245112;4;143513472;143514635;-1;SMARCA5-AS1;SMARCA5;4;143513702;143557486;1;ENSG00000153147
ENSG00000243849;3;113403988;113433992;1;CFAP44-AS1;CFAP44;3;113286930;113441610;-1;ENSG00000206530
ENSG00000233729;2;132915557;132931494;1;NCKAP5-AS1;NCKAP5;2;132671788;133568463;-1;ENSG00000176771
ENSG00000231758;2;143629133;143656179;-1;ARHGAP15-AS1;ARHGAP15;2;143091362;143768352;1;ENSG00000075884
ENSG00000224795;11;131622451;131663583;-1;NTM-AS1;NTM;11;131370478;132336822;1;ENSG00000182667
ENSG00000251128;4;183233628;183240634;-1;WWC2-AS1;WWC2;4;183099257;183320777;1;ENSG00000151718
ENSG00000255443;11;35210343;35214985;-1;CD44-AS1;CD44;11;35138882;35232402;1;ENSG00000026508
ENSG00000228544;9;136803927;136808848;-1;CCDC183-AS1;CCDC183;9;136796338;136807741;1;ENSG00000213213
ENSG00000271848;10;73653980;73675450;1;SYNPO2L-AS1;SYNPO2L;10;73644881;73663803;-1;ENSG00000166317
ENSG00000250218;3;126103640;126108069;1;ALDH1L1-AS1;ALDH1L1;3;126103562;126197994;-1;ENSG00000144908
ENSG00000235927;1;77881348;77889539;-1;NEXN-AS1;NEXN;1;77888513;77943895;1;ENSG00000162614
ENSG00000235191;19;48910930;48918891;-1;NUCB1-AS1;NUCB1;19;48900312;48923372;1;ENSG00000104805
ENSG00000236915;1;86571181;86696311;-1;CLCA4-AS1;CLCA4;1;86547078;86580754;1;ENSG00000016602
ENSG00000270876;19;34923299;34926812;-1;ZNF30-AS1;ZNF30;19;34926903;34945170;1;ENSG00000168661
ENSG00000269303;19;34998233;35000170;-1;GRAMD1A-AS1;GRAMD1A;19;34994784;35026471;1;ENSG00000089351
ENSG00000227392;19;35042902;35106307;-1;HPN-AS1;HPN;19;35040506;35066573;1;ENSG00000105707
ENSG00000272589;10;73796514;73801399;-1;ZSWIM8-AS1;ZSWIM8;10;73785606;73801797;1;ENSG00000214655
ENSG00000214106;7;154928460;154952188;1;PAXIP1-AS2;PAXIP1;7;154943687;155003124;-1;ENSG00000157212
ENSG00000228317;9;105554035;105558304;-1;FKTN-AS1;FKTN;9;105558122;105653820;1;ENSG00000106692
ENSG00000231749;17;68944531;69042784;1;ABCA9-AS1;ABCA9;17;68974488;69060949;-1;ENSG00000154258
ENSG00000261359;16;31201885;31203452;1;PYCARD-AS1;PYCARD;16;31201486;31203450;-1;ENSG00000103490
ENSG00000259116;14;64513952;64540368;-1;HSPA2-AS1;HSPA2;14;64535905;64546173;1;ENSG00000126803
ENSG00000259116;14;64513952;64540368;-1;HSPA2-AS1;ZBTB1;14;64503712;64533690;1;ENSG00000126804
ENSG00000260469;15;73752317;73770613;1;INSYN1-AS1;INSYN1;15;73735458;73753351;-1;ENSG00000205363
ENSG00000248980;4;176308268;176320458;-1;SPCS3-AS1;SPCS3;4;176319966;176332245;1;ENSG00000129128
ENSG00000257817;12;114682292;114767989;1;TBX3-AS1;TBX3;12;114670255;114684175;-1;ENSG00000135111
ENSG00000251359;4;183097017;183099199;-1;WWC2-AS2;WWC2;4;183099257;183320777;1;ENSG00000151718
ENSG00000255004;11;35281813;35286009;1;SLC1A2-AS1;SLC1A2;11;35251205;35420063;-1;ENSG00000110436
ENSG00000266975;19;12930522;12933296;1;FARSA-AS1;FARSA;19;12922479;12934037;-1;ENSG00000179115
ENSG00000257671;12;52245048;52247448;-1;KRT7-AS;KRT7;12;52232520;52252186;1;ENSG00000135480
ENSG00000240254;3;119226486;119290666;1;B4GALT4-AS1;B4GALT4;3;119211732;119240946;-1;ENSG00000121578
ENSG00000228363;2;86562070;86618766;1;CHMP3-AS1;CHMP3;2;86503430;86563479;-1;ENSG00000115561
ENSG00000228363;2;86562070;86618766;1;CHMP3-AS1;RNF103;2;86603398;86623866;-1;ENSG00000239305
ENSG00000254552;2;167123904;167140955;-1;XIRP2-AS1;XIRP2;2;166888480;167259753;1;ENSG00000163092
ENSG00000266473;17;67244837;67245806;1;HELZ-AS1;HELZ;17;67070444;67245989;-1;ENSG00000198265
ENSG00000224467;2;161096231;161160224;-1;TANK-AS1;TANK;2;161136908;161236230;1;ENSG00000136560
ENSG00000229056;2;196260024;196264204;1;HECW2-AS1;HECW2;2;196189099;196593684;-1;ENSG00000138411
ENSG00000248996;5;177494995;177503647;1;PDLIM7-AS1;PDLIM7;5;177483394;177497606;-1;ENSG00000196923
ENSG00000240198;3;56940040;56960854;1;ARHGEF3-AS1;ARHGEF3;3;56727418;57079329;-1;ENSG00000163947
ENSG00000226759;1;57860532;57880905;1;DAB1-AS1;DAB1;1;56994778;58546734;-1;ENSG00000173406
ENSG00000270751;4;152337655;152338098;1;FBXW7-AS1;FBXW7;4;152320544;152536092;-1;ENSG00000109670
ENSG00000272145;1;40690380;40692066;-1;NFYC-AS1;NFYC;1;40691648;40771603;1;ENSG00000066136
ENSG00000231013;2;119476428;119487346;1;SCTR-AS1;SCTR;2;119439843;119525301;-1;ENSG00000080293
ENSG00000237331;X;123872626;123873932;-1;XIAP-AS1;XIAP;X;123859724;123913976;1;ENSG00000101966
ENSG00000232412;X;123959233;123961341;-1;STAG2-AS1;STAG2;X;123960212;124422664;1;ENSG00000101972
ENSG00000250107;17;50556207;50562108;-1;CACNA1G-AS1;CACNA1G;17;50560715;50627474;1;ENSG00000006283
ENSG00000237399;10;3141632;3167972;1;PITRM1-AS1;PITRM1;10;3137728;3172841;-1;ENSG00000107959
ENSG00000266036;17;74747319;74748912;-1;SLC9A3R1-AS1;SLC9A3R1;17;74748628;74769353;1;ENSG00000109062
ENSG00000225138;5;473236;480884;1;SLC9A3-AS1;SLC9A3;5;470456;524449;-1;ENSG00000066230
ENSG00000225767;1;50461469;50471150;1;FAF1-AS1;FAF1;1;50437028;50960267;-1;ENSG00000185104
ENSG00000234281;2;210324759;210469246;1;LANCL1-AS1;LANCL1;2;210431249;210477652;-1;ENSG00000115365
ENSG00000272902;2;101151660;101155412;1;TBC1D8-AS1;TBC1D8;2;101007228;101252866;-1;ENSG00000204634
ENSG00000273372;10;79968213;79973213;1;SFTPD-AS1;SFTPD;10;79937467;79982614;-1;ENSG00000133661
ENSG00000230091;10;80046860;80078912;-1;TMEM254-AS1;TMEM254;10;80078646;80092557;1;ENSG00000133678
ENSG00000267549;19;56314703;56365316;1;ZSCAN5A-AS1;ZSCAN5A;19;56219670;56368383;-1;ENSG00000131848
ENSG00000239314;3;109101456;109110342;1;MORC1-AS1;MORC1;3;108958248;109118134;-1;ENSG00000114487
ENSG00000229980;17;50866679;50910774;1;TOB1-AS1;TOB1;17;50862223;50867978;-1;ENSG00000141232
ENSG00000243193;7;107066591;107133733;-1;PRKAR2B-AS1;PRKAR2B;7;107044705;107161811;1;ENSG00000005249
ENSG00000224063;2;187003220;187556288;1;CALCRL-AS1;CALCRL;2;187341964;187448460;-1;ENSG00000064989
ENSG00000224063;2;187003220;187556288;1;CALCRL-AS1;TFPI;2;187464230;187565760;-1;ENSG00000003436
ENSG00000259642;15;79922771;79926993;1;ST20-AS1;ST20;15;79898840;79923702;-1;ENSG00000180953
ENSG00000240175;3;65893816;65925297;1;MAGI1-AS1;MAGI1;3;65353525;66038918;-1;ENSG00000151276
ENSG00000241155;3;119314293;119322760;-1;ARHGAP31-AS1;ARHGAP31;3;119294383;119420714;1;ENSG00000031081
ENSG00000245105;12;9065163;9068689;1;A2M-AS1;A2M;12;9067664;9116229;-1;ENSG00000175899
ENSG00000248429;4;158170752;158202877;1;GASK1B-AS1;GASK1B;4;158124474;158173318;-1;ENSG00000164125
ENSG00000251165;4;186286094;186500997;-1;F11-AS1;F11;4;186266189;186289681;1;ENSG00000088926
ENSG00000261416;16;30183505;30184957;-1;CORO1A-AS1;CORO1A;16;30182827;30189076;1;ENSG00000102879
ENSG00000264630;17;66398069;66416854;-1;PRKCA-AS1;PRKCA;17;66302613;66810743;1;ENSG00000154229
ENSG00000271474;4;95549129;95552457;1;UNC5C-AS1;UNC5C;4;95162504;95549206;-1;ENSG00000182168
ENSG00000250012;3;126083659;126095349;1;SLC41A3-AS1;SLC41A3;3;126006357;126101561;-1;ENSG00000114544
ENSG00000259426;15;69396904;69415029;-1;KIF23-AS1;KIF23;15;69414246;69448427;1;ENSG00000137807
ENSG00000259426;15;69396904;69415029;-1;KIF23-AS1;PAQR5;15;69298912;69407780;1;ENSG00000137819
ENSG00000229414;11;2840135;2861568;-1;KCNQ1-AS1;KCNQ1;11;2444684;2849105;1;ENSG00000053918
ENSG00000248019;4;88709298;88730103;1;FAM13A-AS1;FAM13A;4;88725955;89111398;-1;ENSG00000138640
ENSG00000237786;6;13486294;13486852;1;GFOD1-AS1;GFOD1;6;13357830;13487662;-1;ENSG00000145990
ENSG00000267470;19;37548914;37587348;1;ZNF571-AS1;ZNF571;19;37554782;37594792;-1;ENSG00000180479
ENSG00000236324;6;157885114;157892786;-1;SNX9-AS1;SNX9;6;157700387;157945077;1;ENSG00000130340
ENSG00000251011;3;133245603;133257207;-1;TMEM108-AS1;TMEM108;3;133038391;133397775;1;ENSG00000144868
ENSG00000228775;7;141704003;141738346;-1;WEE2-AS1;WEE2;7;141708353;141731271;1;ENSG00000214102
ENSG00000230489;1;107964443;107994607;1;VAV3-AS1;VAV3;1;107571161;107965180;-1;ENSG00000134215
ENSG00000230427;1;95061596;95067545;1;ALG14-AS1;ALG14;1;94974405;95072951;-1;ENSG00000172339
ENSG00000237337;1;50174306;50175868;-1;ELAVL4-AS1;ELAVL4;1;50024029;50203772;1;ENSG00000162374
ENSG00000237750;2;162768936;162797972;1;KCNH7-AS1;KCNH7;2;162371407;162838767;-1;ENSG00000184611
ENSG00000246273;11;9758268;9811335;1;SBF2-AS1;SBF2;11;9776776;10304877;-1;ENSG00000133812
ENSG00000239677;3;73621713;73626796;1;PDZRN3-AS1;PDZRN3;3;73382431;73624941;-1;ENSG00000121440
ENSG00000226604;9;116285829;116288769;-1;PAPPA-AS2;PAPPA;9;116153791;116402321;1;ENSG00000182752
ENSG00000256040;9;116398157;116400606;-1;PAPPA-AS1;PAPPA;9;116153791;116402321;1;ENSG00000182752
ENSG00000229105;9;116504283;116562293;1;ASTN2-AS1;ASTN2;9;116423112;117415070;-1;ENSG00000148219
ENSG00000227542;2;191229165;191246172;-1;MYO1B-AS1;MYO1B;2;191245185;191425389;1;ENSG00000128641
ENSG00000246982;6;36146698;36197205;-1;BRPF3-AS1;BRPF3;6;36196744;36232790;1;ENSG00000096070
ENSG00000269959;19;51685363;51693456;-1;SPACA6-AS1;SPACA6;19;51689128;51712387;1;ENSG00000182310
ENSG00000241359;3;63423596;63550051;-1;SYNPR-AS1;SYNPR;3;63228315;63616924;1;ENSG00000163630
ENSG00000244124;3;141918252;141919021;-1;ATP1B3-AS1;ATP1B3;3;141876124;141926549;1;ENSG00000069849
ENSG00000258667;14;61707564;61751099;-1;HIF1A-AS3;HIF1A;14;61695513;61748259;1;ENSG00000100644
ENSG00000259764;15;101334437;101337428;1;PCSK6-AS1;PCSK6;15;101289784;101525202;-1;ENSG00000140479
ENSG00000239877;3;118943073;118948241;1;IGSF11-AS1;IGSF11;3;118900557;119146068;-1;ENSG00000144847
ENSG00000269145;19;18144522;18151691;-1;MAST3-AS1;MAST3;19;18097778;18151692;1;ENSG00000099308
ENSG00000240922;3;116360024;116370090;1;LSAMP-AS1;LSAMP;3;115802363;117139389;-1;ENSG00000185565
ENSG00000239453;3;113588748;113590189;-1;SIDT1-AS1;SIDT1;3;113532555;113629575;1;ENSG00000072858
ENSG00000249407;3;136959125;136982196;-1;IL20RB-AS1;IL20RB;3;136946230;137011085;1;ENSG00000174564
ENSG00000255737;12;57726271;57728356;1;AGAP2-AS1;AGAP2;12;57723761;57742157;-1;ENSG00000135439
ENSG00000242791;3;149976755;149979355;1;PFN2-AS1;PFN2;3;149964904;150050788;-1;ENSG00000070087
ENSG00000250433;3;140505611;140508789;-1;CLSTN2-AS1;CLSTN2;3;139935185;140577397;1;ENSG00000158258
ENSG00000224666;6;36386831;36393462;1;ETV7-AS1;ETV7;6;36354091;36387800;-1;ENSG00000010030
ENSG00000224666;6;36386831;36393462;1;ETV7-AS1;PXT1;6;36390551;36442854;-1;ENSG00000179165
ENSG00000227070;1;51518309;51561629;1;EPS15-AS1;EPS15;1;51354263;51519266;-1;ENSG00000085832
ENSG00000204934;7;149867697;149880610;-1;ATP6V0E2-AS1;ATP6V0E2;7;149872968;149891204;1;ENSG00000171130
ENSG00000258584;14;93904730;93927066;-1;FAM181A-AS1;FAM181A;14;93918894;93929608;1;ENSG00000140067
ENSG00000242370;3;156441157;156446905;-1;KCNAB1-AS1;KCNAB1;3;156037701;156539138;1;ENSG00000169282
ENSG00000240012;3;143342246;143347071;1;SLC9A9-AS1;SLC9A9;3;143265222;143848485;-1;ENSG00000181804
ENSG00000204261;6;32844078;32846500;1;PSMB8-AS1;PSMB8;6;32840717;32844679;-1;ENSG00000204264
ENSG00000232878;1;97095923;97322955;1;DPYD-AS1;DPYD;1;97077743;97995000;-1;ENSG00000188641
ENSG00000235527;1;113924000;113929495;-1;HIPK1-AS1;HIPK1;1;113929324;113977869;1;ENSG00000163349
ENSG00000234452;10;89456064;89468140;1;SLC16A12-AS1;SLC16A12;10;89430299;89556641;-1;ENSG00000152779
ENSG00000257097;12;122395542;122400857;1;CLIP1-AS1;CLIP1;12;122271432;122422669;-1;ENSG00000130779
ENSG00000268006;19;49838639;49851676;-1;PTOV1-AS1;PTOV1;19;49850735;49860744;1;ENSG00000104960
ENSG00000240766;3;111676736;111677433;-1;PLCXD2-AS1;PLCXD2;3;111674676;111846447;1;ENSG00000240891
ENSG00000239265;3;150852484;151080726;1;CLRN1-AS1;CLRN1;3;150926163;150972727;-1;ENSG00000163646
ENSG00000232656;10;1022630;1045425;1;IDI2-AS1;IDI2;10;1018910;1025859;-1;ENSG00000148377
ENSG00000236703;6;135195083;135195995;-1;MYB-AS1;MYB;6;135181308;135219173;1;ENSG00000118513
ENSG00000237221;X;18688643;18691604;-1;PPEF1-AS1;PPEF1;X;18675909;18827921;1;ENSG00000086717
ENSG00000237836;X;18890296;18894974;1;PHKA2-AS1;PHKA2;X;18892298;18984114;-1;ENSG00000044446
ENSG00000269352;19;49856970;49859289;-1;PTOV1-AS2;PTOV1;19;49850735;49860744;1;ENSG00000104960
ENSG00000247556;15;41283990;41309737;1;OIP5-AS1;OIP5;15;41309273;41332591;-1;ENSG00000104147
ENSG00000254855;11;66264777;66265666;-1;KLC2-AS1;KLC2;11;66257294;66267860;1;ENSG00000174996
ENSG00000254762;11;66267635;66268129;-1;KLC2-AS2;KLC2;11;66257294;66267860;1;ENSG00000174996
ENSG00000223817;10;71508153;71511873;-1;CDH23-AS1;CDH23;10;71396920;71815947;1;ENSG00000107736
ENSG00000235481;9;33775183;33818795;-1;UBE2R2-AS1;UBE2R2;9;33817160;33920399;1;ENSG00000107341
ENSG00000260213;16;81016792;81035759;-1;CENPN-AS1;CENPN;16;81006552;81033114;1;ENSG00000166451
ENSG00000220575;7;155067034;155072450;-1;HTR5A-AS1;HTR5A;7;155070324;155087392;1;ENSG00000157219
ENSG00000253582;8;106520474;106657548;-1;OXR1-AS1;OXR1;8;106270144;106752694;1;ENSG00000164830
ENSG00000124915;11;61746493;61757655;-1;MYRF-AS1;MYRF;11;61752636;61788518;1;ENSG00000124920
ENSG00000246339;8;28690215;28702030;-1;EXTL3-AS1;EXTL3;8;28600469;28756561;1;ENSG00000012232
ENSG00000225484;10;79661394;79826594;-1;NUTM2B-AS1;NUTM2B;10;79703227;79714681;1;ENSG00000188199
ENSG00000236137;1;117025482;117059490;-1;CD101-AS1;CD101;1;117001750;117036552;1;ENSG00000134256
ENSG00000254034;8;28798142;28802085;1;INTS9-AS1;INTS9;8;28767661;28890242;-1;ENSG00000104299
ENSG00000258301;14;76781733;76786724;-1;VASH1-AS1;VASH1;14;76761468;76783015;1;ENSG00000071246
ENSG00000203446;7;40538127;40546928;-1;SUGCT-AS1;SUGCT;7;40135005;40860763;1;ENSG00000175600
ENSG00000226953;2;133264968;133285445;1;NCKAP5-AS2;NCKAP5;2;132671788;133568463;-1;ENSG00000176771
ENSG00000244040;3;159902045;160225299;-1;IL12A-AS1;IL12A;3;159988835;159996019;1;ENSG00000168811
ENSG00000226387;10;104664608;104666200;-1;SORCS3-AS1;SORCS3;10;104641290;105265242;1;ENSG00000156395
ENSG00000251003;8;105546089;106060524;-1;ZFPM2-AS1;ZFPM2;8;104590733;105804539;1;ENSG00000169946
ENSG00000244493;3;143381338;143382161;1;SLC9A9-AS2;SLC9A9;3;143265222;143848485;-1;ENSG00000181804
ENSG00000233847;5;60917490;60919573;1;ERCC8-AS1;ERCC8;5;60866454;60945073;-1;ENSG00000049167
ENSG00000234717;3;171815586;171900749;-1;TMEM212-AS1;TMEM212;3;171843349;171938715;1;ENSG00000186329
ENSG00000231226;6;30105240;30114724;1;TRIM31-AS1;TRIM31;6;30102897;30113090;-1;ENSG00000204616
ENSG00000249610;5;122154496;122156015;-1;ZNF474-AS1;ZNF474;5;122129546;122153569;1;ENSG00000164185
ENSG00000254338;8;143417679;143419150;1;MAFA-AS1;MAFA;8;143419182;143430732;-1;ENSG00000182759
ENSG00000232893;2;236391074;236392388;1;IQCA1-AS1;IQCA1;2;236324147;236507535;-1;ENSG00000132321
ENSG00000227617;2;168771951;168786961;-1;CERS6-AS1;CERS6;2;168456249;168775134;1;ENSG00000172292
ENSG00000228275;X;101622983;101624164;-1;ARMCX3-AS1;ARMCX3;X;101622797;101627843;1;ENSG00000102401
ENSG00000226419;1;112956415;113047055;1;SLC16A1-AS1;SLC16A1;1;112911847;112957593;-1;ENSG00000155380
ENSG00000240211;7;100436204;100438504;1;PPP1R35-AS1;PPP1R35;7;100435282;100436497;-1;ENSG00000160813
ENSG00000259430;15;100372936;100437914;1;CERS3-AS1;CERS3;15;100400395;100544995;-1;ENSG00000154227
ENSG00000225076;X;10024842;10038654;-1;WWC3-AS1;WWC3;X;10015254;10144474;1;ENSG00000047644
ENSG00000234181;9;35096378;35098141;1;PIGO-AS1;PIGO;9;35088688;35096601;-1;ENSG00000165282
ENSG00000235777;1;97796921;97798066;1;DPYD-AS2;DPYD;1;97077743;97995000;-1;ENSG00000188641
ENSG00000177406;12;630858;664196;1;NINJ2-AS1;NINJ2;12;564296;663589;-1;ENSG00000171840
ENSG00000237159;9;34568012;34583072;1;CNTFR-AS1;CNTFR;9;34551432;34590140;-1;ENSG00000122756
ENSG00000241479;3;169447867;169477052;1;MECOM-AS1;MECOM;3;169083499;169663775;-1;ENSG00000085276
ENSG00000261439;16;56192614;56194518;-1;GNAO1-AS1;GNAO1;16;56191390;56357444;1;ENSG00000087258
ENSG00000231538;2;114828432;114833548;-1;DPP10-AS3;DPP10;2;114442299;115845780;1;ENSG00000175497
ENSG00000234235;2;241544403;241558977;-1;BOK-AS1;BOK;2;241551424;241574131;1;ENSG00000176720
ENSG00000224328;6;30703067;30713184;1;MDC1-AS1;MDC1;6;30699807;30717447;-1;ENSG00000137337
ENSG00000188693;7;92134604;92180725;1;CYP51A1-AS1;CYP51A1;7;92084987;92134803;-1;ENSG00000001630
ENSG00000254635;10;28522652;28533066;-1;WAC-AS1;WAC;10;28532493;28623112;1;ENSG00000095787
ENSG00000247473;11;3029009;3041260;1;CARS1-AS1;CARS1;11;3000922;3057613;-1;ENSG00000110619
ENSG00000256925;10;133083073;133088491;-1;ADGRA1-AS1;ADGRA1;10;133087924;133131675;1;ENSG00000197177
ENSG00000255650;12;109734166;109773508;-1;FAM222A-AS1;FAM222A;12;109713825;109770495;1;ENSG00000139438
ENSG00000225521;2;241015599;241064116;-1;SNED1-AS1;SNED1;2;240998618;241095568;1;ENSG00000162804
ENSG00000225037;X;20139968;20140444;1;EIF1AX-AS1;EIF1AX;X;20124525;20141838;-1;ENSG00000173674
ENSG00000225552;3;175773145;175776333;-1;NAALADL2-AS1;NAALADL2;3;174438573;175810548;1;ENSG00000177694
ENSG00000256508;11;69012283;69018447;1;MRGPRF-AS1;MRGPRF;11;69004395;69013382;-1;ENSG00000172935
ENSG00000259462;15;82647770;82692820;1;CPEB1-AS1;CPEB1;15;82543201;82648861;-1;ENSG00000214575
ENSG00000235849;X;132667642;132669888;1;HS6ST2-AS1;HS6ST2;X;132626015;132961395;-1;ENSG00000171004
ENSG00000226851;7;112328189;112409623;-1;ZNF277-AS1;ZNF277;7;112206695;112343934;1;ENSG00000198839
ENSG00000230292;3;175079307;175115242;-1;NAALADL2-AS3;NAALADL2;3;174438573;175810548;1;ENSG00000177694
ENSG00000237975;1;152168125;152445456;1;FLG-AS1;FLG;1;152302165;152325239;-1;ENSG00000143631
ENSG00000231728;X;103845151;103919548;-1;TMSB15B-AS1;TMSB15B;X;103918896;103966712;1;ENSG00000158427
ENSG00000258545;X;120036236;120146855;1;RHOXF1-AS1;RHOXF1;X;120109051;120115913;-1;ENSG00000101883
ENSG00000226167;1;113856635;113901237;1;AP4B1-AS1;AP4B1;1;113894194;113905201;-1;ENSG00000134262
ENSG00000184608;8;11368402;11438658;1;FAM167A-AS1;FAM167A;8;11421476;11475908;-1;ENSG00000154319
ENSG00000230806;1;121360156;121398806;-1;SRGAP2-AS1;SRGAP2;1;206203346;206464436;1;ENSG00000266028
ENSG00000203588;X;70163842;70165206;-1;IGBP1-AS1;IGBP1;X;70133447;70166324;1;ENSG00000089289
ENSG00000227091;1;110165948;110172489;-1;SLC6A17-AS1;SLC6A17;1;110150494;110202202;1;ENSG00000197106
ENSG00000271122;7;35695214;35699413;1;HERPUD2-AS1;HERPUD2;7;35632659;35697459;-1;ENSG00000122557
ENSG00000226009;10;101818800;101828885;1;KCNIP2-AS1;KCNIP2;10;101825974;101843920;-1;ENSG00000120049
ENSG00000231651;X;70452958;70455994;-1;DLG3-AS1;DLG3;X;70444835;70505490;1;ENSG00000082458
ENSG00000251276;7;78939850;78940895;1;MAGI2-AS1;MAGI2;7;78017055;79453667;-1;ENSG00000187391
ENSG00000226978;7;79008988;79012277;1;MAGI2-AS2;MAGI2;7;78017055;79453667;-1;ENSG00000187391
ENSG00000225730;6;46903471;46909078;1;ADGRF5-AS1;ADGRF5;6;46852522;46954943;-1;ENSG00000069122
ENSG00000281756;6;31934474;31941724;-1;C2-AS1;C2;6;31897785;31945673;1;ENSG00000166278
ENSG00000260339;15;72376113;72378788;1;HEXA-AS1;HEXA;15;72340924;72376420;-1;ENSG00000213614
ENSG00000230651;2;107823063;107826891;-1;RGPD4-AS1;RGPD4;2;107826892;107892544;1;ENSG00000196862
ENSG00000260125;15;86295649;86317173;-1;AGBL1-AS1;AGBL1;15;86079871;87049169;1;ENSG00000273540
ENSG00000272734;10;86965345;86971311;-1;ADIRF-AS1;ADIRF;10;86968432;86983934;1;ENSG00000148671
ENSG00000233627;6;31999976;32003521;-1;C4A-AS1;C4A;6;31982052;32002681;1;ENSG00000244731
ENSG00000229487;X;111706649;111711101;-1;ALG13-AS1;ALG13;X;111665811;111760649;1;ENSG00000101901
ENSG00000180846;19;1952531;1954586;-1;CSNK1G2-AS1;CSNK1G2;19;1941172;1981338;1;ENSG00000133275
